evaluation_set,method_family,method_name,n_assets,initial_wealth,metric,n,mean,std,sem,ci95_half_width
validation,baseline,baseline_mean_variance,20,0.95,wealth_volatility,15,0.03528513939983223,0.010294331864804291,0.002657985058181291,0.00520965071403533
validation,fd,fd_hjb_viscosity,1,0.8,wealth_volatility,15,0.0430174476304023,0.010491125065836824,0.002708796844197681,0.005309241814627454
validation,fd,fd_hjb_viscosity,1,0.9,wealth_volatility,15,0.032056765444513836,0.01815462369246366,0.004687503681171623,0.009187507215096381
validation,fd,fd_hjb_viscosity,1,0.95,wealth_volatility,15,0.025117038687641667,0.022271004563234532,0.005750348651781115,0.011270683357490985
validation,fd,fd_hjb_viscosity,5,0.8,wealth_volatility,15,0.04845431444776489,0.026972252675332955,0.006964205694750865,0.013649843161711694
validation,fd,fd_hjb_viscosity,5,0.9,wealth_volatility,15,0.04140534909290388,0.0185726977753513,0.0047954499452052745,0.009399081892602338
validation,fd,fd_hjb_viscosity,5,0.95,wealth_volatility,15,0.03922063016371987,0.021037280615151727,0.005431802498131651,0.010646332896338035
validation,fd,fd_hjb_viscosity,10,0.8,wealth_volatility,15,0.04580821473778447,0.028494734376651395,0.007357308779691655,0.014420325208195642
validation,fd,fd_hjb_viscosity,10,0.9,wealth_volatility,15,0.04284567679648134,0.01800489059307582,0.004648842761151282,0.009111731811856512
validation,fd,fd_hjb_viscosity,10,0.95,wealth_volatility,15,0.03717810405499001,0.023269157510574418,0.006008070634582131,0.011775818443780976
validation,fd,fd_hjb_viscosity,20,0.8,wealth_volatility,15,0.05114333490653533,0.025138430743863294,0.006490714908051404,0.012721801219780752
validation,fd,fd_hjb_viscosity,20,0.9,wealth_volatility,15,0.04191644344804757,0.02805938664258775,0.00724490247810248,0.01420000885708086
validation,fd,fd_hjb_viscosity,20,0.95,wealth_volatility,15,0.04162676740510463,0.02251295088858366,0.005812818924364665,0.011393125091754743
validation,nn,nn_bsde,1,0.8,wealth_volatility,15,0.0430174476304023,0.010491125065836824,0.002708796844197681,0.005309241814627454
validation,nn,nn_bsde,1,0.9,wealth_volatility,15,0.0430174476304023,0.010491125065836824,0.002708796844197681,0.005309241814627454
validation,nn,nn_bsde,1,0.95,wealth_volatility,15,0.0430174476304023,0.010491125065836824,0.002708796844197681,0.005309241814627454
validation,nn,nn_bsde,5,0.8,wealth_volatility,15,0.05184612640010211,0.013160833201071039,0.0033981125206641186,0.006660300540501672
validation,nn,nn_bsde,5,0.9,wealth_volatility,15,0.04298328854332311,0.010832947940154537,0.0027970551308366975,0.005482228056439927
validation,nn,nn_bsde,5,0.95,wealth_volatility,15,0.04039302063732565,0.00905392555188934,0.0023377135253512807,0.00458191850968851
validation,nn,nn_bsde,10,0.8,wealth_volatility,15,0.049789869316213986,0.013088795124939913,0.0033795123693875404,0.0066238442439995795
validation,nn,nn_bsde,10,0.9,wealth_volatility,15,0.04046799427158154,0.009294669317103096,0.0023998732982430234,0.004703751664556326
validation,nn,nn_bsde,10,0.95,wealth_volatility,15,0.03808244930746261,0.008436072323329656,0.002178184507710471,0.004269241635112523
validation,nn,nn_bsde,20,0.8,wealth_volatility,15,0.04554871473463007,0.01278424965254577,0.003300879066537848,0.006469722970414182
validation,nn,nn_bsde,20,0.9,wealth_volatility,15,0.036204223481224845,0.00954695791303927,0.0024650139336096135,0.004831427309874842
validation,nn,nn_bsde,20,0.95,wealth_volatility,15,0.032578874268545215,0.009292916469904067,0.002399420715042338,0.0047028646014829825
validation,nn,nn_mlp_deep,1,0.8,wealth_volatility,15,0.0430174476304023,0.010491125065836824,0.002708796844197681,0.005309241814627454
validation,nn,nn_mlp_deep,1,0.9,wealth_volatility,15,0.0430174476304023,0.010491125065836824,0.002708796844197681,0.005309241814627454
validation,nn,nn_mlp_deep,1,0.95,wealth_volatility,15,0.0430174476304023,0.010491125065836824,0.002708796844197681,0.005309241814627454
validation,nn,nn_mlp_deep,5,0.8,wealth_volatility,15,0.054229278958412154,0.014860609008610044,0.003836992746989774,0.007520505784099956
validation,nn,nn_mlp_deep,5,0.9,wealth_volatility,15,0.04773716671770716,0.017550332763262885,0.004531476434167703,0.008881693810968698
validation,nn,nn_mlp_deep,5,0.95,wealth_volatility,15,0.041818801227144334,0.01120584331949219,0.0028933363037735257,0.00567093915539611
validation,nn,nn_mlp_deep,10,0.8,wealth_volatility,15,0.05422930213762456,0.01486058437263423,0.0038369863860081713,0.007520493316576016
validation,nn,nn_mlp_deep,10,0.9,wealth_volatility,15,0.04845065517678374,0.018692615692675166,0.004826412618319089,0.009459768731905415
validation,nn,nn_mlp_deep,10,0.95,wealth_volatility,15,0.04088398455407716,0.010048525285595244,0.0025945180723369672,0.0050852554217804555
validation,nn,nn_mlp_deep,20,0.8,wealth_volatility,15,0.05397104635604551,0.015165698743430796,0.003915766577793748,0.007674902492475746
validation,nn,nn_mlp_deep,20,0.9,wealth_volatility,15,0.04148923895553347,0.019674279871686462,0.005079877219444364,0.009956559350110953
validation,nn,nn_mlp_deep,20,0.95,wealth_volatility,15,0.034582796904684056,0.011893535354029176,0.003070897623578942,0.006018959342214726
validation,nn,nn_mlp_shared,1,0.8,wealth_volatility,15,0.0430174476304023,0.010491125065836824,0.002708796844197681,0.005309241814627454
validation,nn,nn_mlp_shared,1,0.9,wealth_volatility,15,0.0430174476304023,0.010491125065836824,0.002708796844197681,0.005309241814627454
validation,nn,nn_mlp_shared,1,0.95,wealth_volatility,15,0.0430174476304023,0.010491125065836824,0.002708796844197681,0.005309241814627454
validation,nn,nn_mlp_shared,5,0.8,wealth_volatility,15,0.05399036963458603,0.014773878865072318,0.0038145991202207215,0.007476614275632614
validation,nn,nn_mlp_shared,5,0.9,wealth_volatility,15,0.04746315704980992,0.01755287435976837,0.0045321326715636046,0.008882980036264665
validation,nn,nn_mlp_shared,5,0.95,wealth_volatility,15,0.04125138529119292,0.010614042051825702,0.0027405338735110763,0.005371446392081709
validation,nn,nn_mlp_shared,10,0.8,wealth_volatility,15,0.0539312941248085,0.014788670016468919,0.0038184181790894057,0.007484099631015235
validation,nn,nn_mlp_shared,10,0.9,wealth_volatility,15,0.047347697479113646,0.017348566294855528,0.004479380556036718,0.008779585889831968
validation,nn,nn_mlp_shared,10,0.95,wealth_volatility,15,0.04034006321153759,0.010504211331759786,0.0027121757035299256,0.005315864378918654
validation,nn,nn_mlp_shared,20,0.8,wealth_volatility,15,0.049990127340299055,0.017893898621633916,0.004620184757354134,0.009055562124414102
validation,nn,nn_mlp_shared,20,0.9,wealth_volatility,15,0.03800942818009682,0.01382965035117596,0.0035708003662650698,0.006998768717879537
validation,nn,nn_mlp_shared,20,0.95,wealth_volatility,15,0.03368400135189989,0.010926744504161359,0.0028212732995253572,0.0055296956670697
validation,nn,nn_pinn,1,0.8,wealth_volatility,15,0.0430174476304023,0.010491125065836824,0.002708796844197681,0.005309241814627454
validation,nn,nn_pinn,1,0.9,wealth_volatility,15,0.0430174476304023,0.010491125065836824,0.002708796844197681,0.005309241814627454
validation,nn,nn_pinn,1,0.95,wealth_volatility,15,0.0430174476304023,0.010491125065836824,0.002708796844197681,0.005309241814627454
validation,nn,nn_pinn,5,0.8,wealth_volatility,15,0.05170686856581193,0.013042343530522508,0.003367518619281981,0.006600336493792683
validation,nn,nn_pinn,5,0.9,wealth_volatility,15,0.04283646441025171,0.010615803714761897,0.0027409887329253105,0.005372337916533608
validation,nn,nn_pinn,5,0.95,wealth_volatility,15,0.04037828157229152,0.008976353589854536,0.002317684530878385,0.004542661680521635
validation,nn,nn_pinn,10,0.8,wealth_volatility,15,0.04981339954817805,0.013044095135848052,0.0033679708818323117,0.006601222928391331
validation,nn,nn_pinn,10,0.9,wealth_volatility,15,0.04046965258750828,0.009256414182474363,0.0023899958649547565,0.004684391895311323
validation,nn,nn_pinn,10,0.95,wealth_volatility,15,0.03806016221070232,0.00836819903999654,0.0021606597013103662,0.004234893014568318
validation,nn,nn_pinn,20,0.8,wealth_volatility,15,0.04603847520494368,0.012875252075456308,0.0033243757910976506,0.006515776550551395
validation,nn,nn_pinn,20,0.9,wealth_volatility,15,0.03620803303940346,0.009603085243220174,0.0024795059479467956,0.004859831657975719
validation,nn,nn_pinn,20,0.95,wealth_volatility,15,0.032664072414058345,0.009271425052444882,0.0023938716549152836,0.004691988443633955
validation,nn,nn_recurrent,1,0.8,wealth_volatility,15,0.0430174476304023,0.010491125065836824,0.002708796844197681,0.005309241814627454
validation,nn,nn_recurrent,1,0.9,wealth_volatility,15,0.0430174476304023,0.010491125065836824,0.002708796844197681,0.005309241814627454
validation,nn,nn_recurrent,1,0.95,wealth_volatility,15,0.0430174476304023,0.010491125065836824,0.002708796844197681,0.005309241814627454
validation,nn,nn_recurrent,5,0.8,wealth_volatility,15,0.05393585757835377,0.01505221837227052,0.003886466071952069,0.007617473501026055
validation,nn,nn_recurrent,5,0.9,wealth_volatility,15,0.04727957068415479,0.016748220531767583,0.004324371946542998,0.008475769015224276
validation,nn,nn_recurrent,5,0.95,wealth_volatility,15,0.04204676133970618,0.01204064724684278,0.003108881750972018,0.0060934082319051555
validation,nn,nn_recurrent,10,0.8,wealth_volatility,15,0.053693518560946334,0.015159153759771804,0.003914076670279583,0.007671590273747983
validation,nn,nn_recurrent,10,0.9,wealth_volatility,15,0.04722031115801913,0.01576790225546895,0.00407125485600384,0.007979659517767525
validation,nn,nn_recurrent,10,0.95,wealth_volatility,15,0.04177037779677006,0.012436503728943614,0.0032110914551496702,0.006293739252093354
validation,nn,nn_recurrent,20,0.8,wealth_volatility,15,0.050693189824531346,0.017001074303169845,0.0043896585095874446,0.008603730678791392
validation,nn,nn_recurrent,20,0.9,wealth_volatility,15,0.03780628643749135,0.013647410399156715,0.0035237462129861247,0.006906542577452804
validation,nn,nn_recurrent,20,0.95,wealth_volatility,15,0.034253697900031785,0.011479418731083128,0.0029639731713084288,0.00580938741576452
validation,nn,nn_transformer,1,0.8,wealth_volatility,15,0.0430174476304023,0.010491125065836824,0.002708796844197681,0.005309241814627454
validation,nn,nn_transformer,1,0.9,wealth_volatility,15,0.0430174476304023,0.010491125065836824,0.002708796844197681,0.005309241814627454
validation,nn,nn_transformer,1,0.95,wealth_volatility,15,0.0430174476304023,0.010491125065836824,0.002708796844197681,0.005309241814627454
validation,nn,nn_transformer,5,0.8,wealth_volatility,15,0.05410538569846068,0.014843100317016881,0.003832472022259494,0.007511645163628608
validation,nn,nn_transformer,5,0.9,wealth_volatility,15,0.04590661999313305,0.01677101088889343,0.004330256391449834,0.008487302527241674
validation,nn,nn_transformer,5,0.95,wealth_volatility,15,0.04285848550079093,0.01345431962027231,0.003473890388257757,0.006808825160985204
validation,nn,nn_transformer,10,0.8,wealth_volatility,15,0.05400202574179735,0.014911562100506254,0.0038501487787465606,0.007546291606343259
validation,nn,nn_transformer,10,0.9,wealth_volatility,15,0.04520823592013066,0.015238882670272565,0.0039346625864516305,0.007711938669445196
validation,nn,nn_transformer,10,0.95,wealth_volatility,15,0.043862122445144536,0.015305574410713927,0.003951882319788895,0.007745689346786234
validation,nn,nn_transformer,20,0.8,wealth_volatility,15,0.05441580197814343,0.016948616715848724,0.004376114018782316,0.00857718347681334
validation,nn,nn_transformer,20,0.9,wealth_volatility,15,0.03961240221591628,0.015656352736669415,0.00404245289409797,0.007923207672432021
validation,nn,nn_transformer,20,0.95,wealth_volatility,15,0.0365641302992143,0.014376968932049157,0.003712117416184521,0.007275750135721661
test,baseline,baseline_cash,1,0.8,train_time_sec,15,-1.0,0.0,0.0,0.0
test,baseline,baseline_cash,1,0.9,train_time_sec,15,-1.0,0.0,0.0,0.0
test,baseline,baseline_cash,1,0.95,train_time_sec,15,-1.0,0.0,0.0,0.0
test,baseline,baseline_cash,5,0.8,train_time_sec,15,-1.0,0.0,0.0,0.0
test,baseline,baseline_cash,5,0.9,train_time_sec,15,-1.0,0.0,0.0,0.0
test,baseline,baseline_cash,5,0.95,train_time_sec,15,-1.0,0.0,0.0,0.0
test,baseline,baseline_cash,10,0.8,train_time_sec,15,-1.0,0.0,0.0,0.0
test,baseline,baseline_cash,10,0.9,train_time_sec,15,-1.0,0.0,0.0,0.0
test,baseline,baseline_cash,10,0.95,train_time_sec,15,-1.0,0.0,0.0,0.0
test,baseline,baseline_cash,20,0.8,train_time_sec,15,-1.0,0.0,0.0,0.0
test,baseline,baseline_cash,20,0.9,train_time_sec,15,-1.0,0.0,0.0,0.0
test,baseline,baseline_cash,20,0.95,train_time_sec,15,-1.0,0.0,0.0,0.0
test,baseline,baseline_equal_weight,1,0.8,train_time_sec,15,-1.0,0.0,0.0,0.0
test,baseline,baseline_equal_weight,1,0.9,train_time_sec,15,-1.0,0.0,0.0,0.0
test,baseline,baseline_equal_weight,1,0.95,train_time_sec,15,-1.0,0.0,0.0,0.0
test,baseline,baseline_equal_weight,5,0.8,train_time_sec,15,-1.0,0.0,0.0,0.0
test,baseline,baseline_equal_weight,5,0.9,train_time_sec,15,-1.0,0.0,0.0,0.0
test,baseline,baseline_equal_weight,5,0.95,train_time_sec,15,-1.0,0.0,0.0,0.0
test,baseline,baseline_equal_weight,10,0.8,train_time_sec,15,-1.0,0.0,0.0,0.0
test,baseline,baseline_equal_weight,10,0.9,train_time_sec,15,-1.0,0.0,0.0,0.0
test,baseline,baseline_equal_weight,10,0.95,train_time_sec,15,-1.0,0.0,0.0,0.0
test,baseline,baseline_equal_weight,20,0.8,train_time_sec,15,-1.0,0.0,0.0,0.0
test,baseline,baseline_equal_weight,20,0.9,train_time_sec,15,-1.0,0.0,0.0,0.0
test,baseline,baseline_equal_weight,20,0.95,train_time_sec,15,-1.0,0.0,0.0,0.0
test,baseline,baseline_mean_variance,1,0.8,train_time_sec,15,-1.0,0.0,0.0,0.0
test,baseline,baseline_mean_variance,1,0.9,train_time_sec,15,-1.0,0.0,0.0,0.0
test,baseline,baseline_mean_variance,1,0.95,train_time_sec,15,-1.0,0.0,0.0,0.0
test,baseline,baseline_mean_variance,5,0.8,train_time_sec,15,-1.0,0.0,0.0,0.0
test,baseline,baseline_mean_variance,5,0.9,train_time_sec,15,-1.0,0.0,0.0,0.0
test,baseline,baseline_mean_variance,5,0.95,train_time_sec,15,-1.0,0.0,0.0,0.0
test,baseline,baseline_mean_variance,10,0.8,train_time_sec,15,-1.0,0.0,0.0,0.0
test,baseline,baseline_mean_variance,10,0.9,train_time_sec,15,-1.0,0.0,0.0,0.0
test,baseline,baseline_mean_variance,10,0.95,train_time_sec,15,-1.0,0.0,0.0,0.0
test,baseline,baseline_mean_variance,20,0.8,train_time_sec,15,-1.0,0.0,0.0,0.0
test,baseline,baseline_mean_variance,20,0.9,train_time_sec,15,-1.0,0.0,0.0,0.0
test,baseline,baseline_mean_variance,20,0.95,train_time_sec,15,-1.0,0.0,0.0,0.0
test,fd,fd_hjb_viscosity,1,0.8,train_time_sec,15,-1.0,0.0,0.0,0.0
test,fd,fd_hjb_viscosity,1,0.9,train_time_sec,15,-1.0,0.0,0.0,0.0
test,fd,fd_hjb_viscosity,1,0.95,train_time_sec,15,-1.0,0.0,0.0,0.0
test,fd,fd_hjb_viscosity,5,0.8,train_time_sec,15,-1.0,0.0,0.0,0.0
test,fd,fd_hjb_viscosity,5,0.9,train_time_sec,15,-1.0,0.0,0.0,0.0
test,fd,fd_hjb_viscosity,5,0.95,train_time_sec,15,-1.0,0.0,0.0,0.0
test,fd,fd_hjb_viscosity,10,0.8,train_time_sec,15,-1.0,0.0,0.0,0.0
test,fd,fd_hjb_viscosity,10,0.9,train_time_sec,15,-1.0,0.0,0.0,0.0
test,fd,fd_hjb_viscosity,10,0.95,train_time_sec,15,-1.0,0.0,0.0,0.0
test,fd,fd_hjb_viscosity,20,0.8,train_time_sec,15,-1.0,0.0,0.0,0.0
test,fd,fd_hjb_viscosity,20,0.9,train_time_sec,15,-1.0,0.0,0.0,0.0
test,fd,fd_hjb_viscosity,20,0.95,train_time_sec,15,-1.0,0.0,0.0,0.0
test,nn,nn_bsde,1,0.8,train_time_sec,15,4.220404160519441,0.3451466971264457,0.08911649399794797,0.174668328235978
test,nn,nn_bsde,1,0.9,train_time_sec,15,4.119274331629276,0.25849702689622905,0.06674364534754838,0.13081754488119482
test,nn,nn_bsde,1,0.95,train_time_sec,15,4.177781362334887,0.25085686525563006,0.06477096409445687,0.12695108962513546
test,nn,nn_bsde,5,0.8,train_time_sec,15,4.186421794692675,0.25108247014893326,0.06482921502742929,0.1270652614537614
test,nn,nn_bsde,5,0.9,train_time_sec,15,4.087612386296192,0.2081994785154377,0.05375687419862394,0.10536347342930293
test,nn,nn_bsde,5,0.95,train_time_sec,15,4.2132377465566,0.2473158177247816,0.06385666955344987,0.12515907232476176
test,nn,nn_bsde,10,0.8,train_time_sec,15,4.153237210959196,0.1410408514795612,0.03641659126101695,0.07137651887159321
test,nn,nn_bsde,10,0.9,train_time_sec,15,4.207661518454552,0.2977766228930062,0.07688559342363328,0.15069576311032123
test,nn,nn_bsde,10,0.95,train_time_sec,15,4.151958715170622,0.231161199374724,0.0596855650311759,0.11698370746110476
test,nn,nn_bsde,20,0.8,train_time_sec,15,4.304237641145786,0.29239503681754947,0.07549607387387157,0.14797230479278828
test,nn,nn_bsde,20,0.9,train_time_sec,15,4.1889106526970865,0.24040688130926008,0.06207278984162849,0.12166266808959185
test,nn,nn_bsde,20,0.95,train_time_sec,15,4.100887283931176,0.24297723120869755,0.06273645133192497,0.12296344461057294
test,nn,nn_mlp_deep,1,0.8,train_time_sec,15,2.059344807515542,0.1291194143127075,0.03333848942034478,0.06534343926387577
test,nn,nn_mlp_deep,1,0.9,train_time_sec,15,2.02523909881711,0.12186619275044083,0.03146571566587736,0.06167280270511962
test,nn,nn_mlp_deep,1,0.95,train_time_sec,15,2.079948571821054,0.1280415729859234,0.03306019198644552,0.06479797629343322
test,nn,nn_mlp_deep,5,0.8,train_time_sec,15,2.0689293113847573,0.13235981287103984,0.034175156730444495,0.06698330719167121
test,nn,nn_mlp_deep,5,0.9,train_time_sec,15,2.0402675623695057,0.12688719146655128,0.032762131959799,0.06421377864120603
test,nn,nn_mlp_deep,5,0.95,train_time_sec,15,2.051563949882984,0.10409333252493937,0.0268767828880214,0.052678494460521946
test,nn,nn_mlp_deep,10,0.8,train_time_sec,15,2.0669820494949818,0.10387173974342263,0.026819567877857792,0.052566353040601276
test,nn,nn_mlp_deep,10,0.9,train_time_sec,15,2.0249168395996096,0.1040042121667848,0.026853772110492023,0.05263339333656437
test,nn,nn_mlp_deep,10,0.95,train_time_sec,15,2.020264795422554,0.10343416772130008,0.02670658726756133,0.05234491104442021
test,nn,nn_mlp_deep,20,0.8,train_time_sec,15,2.1026824608445165,0.14262641023259404,0.03682598077067892,0.07217892231053068
test,nn,nn_mlp_deep,20,0.9,train_time_sec,15,2.0837957980732122,0.10608969459725795,0.0273922413586274,0.053688793062909704
test,nn,nn_mlp_deep,20,0.95,train_time_sec,15,2.055888165533543,0.10418177161127909,0.02689961776192457,0.052723250813372154
test,nn,nn_mlp_shared,1,0.8,train_time_sec,15,1.9307264727850755,0.14031790529356178,0.036229927358444956,0.07101065762255211
test,nn,nn_mlp_shared,1,0.9,train_time_sec,15,1.8743758554259935,0.12197960148242667,0.031494997674563735,0.06173019544214492
test,nn,nn_mlp_shared,1,0.95,train_time_sec,15,1.9281419947743417,0.12576321911780367,0.03247192354724585,0.06364497015260187
test,nn,nn_mlp_shared,5,0.8,train_time_sec,15,1.9017106719315051,0.12074756454919776,0.031176887106276533,0.061106698728302
test,nn,nn_mlp_shared,5,0.9,train_time_sec,15,1.8708498361210029,0.09303909541550048,0.024022591139362413,0.04708427863315033
test,nn,nn_mlp_shared,5,0.95,train_time_sec,15,1.901234393318494,0.09500616008523707,0.024530485053149267,0.048079750704172565
test,nn,nn_mlp_shared,10,0.8,train_time_sec,15,1.9020554199814796,0.09830208799910399,0.02538148998119638,0.049747720363144905
test,nn,nn_mlp_shared,10,0.9,train_time_sec,15,1.8764516912400722,0.09895379079310294,0.025549758919052035,0.050077527481341984
test,nn,nn_mlp_shared,10,0.95,train_time_sec,15,1.8545773265262444,0.08968870911781539,0.02315752511707602,0.045388749229469
test,nn,nn_mlp_shared,20,0.8,train_time_sec,15,1.938847999026378,0.13009376273154985,0.03359006510031678,0.06583652759662088
test,nn,nn_mlp_shared,20,0.9,train_time_sec,15,1.9177106775343418,0.11079083059836475,0.028606069454663586,0.056067896131140625
test,nn,nn_mlp_shared,20,0.95,train_time_sec,15,1.8997545619805654,0.09421909470283052,0.02432726564525347,0.047681440664696796
test,nn,nn_pinn,1,0.8,train_time_sec,15,3.8727599076926706,0.27372648580824177,0.07067587473008008,0.13852471447095696
test,nn,nn_pinn,1,0.9,train_time_sec,15,3.7341002645591894,0.1840188669858125,0.047513467148267305,0.09312639561060392
test,nn,nn_pinn,1,0.95,train_time_sec,15,3.7608223617076875,0.1530851100925157,0.03952640546270949,0.0774717547069106
test,nn,nn_pinn,5,0.8,train_time_sec,15,3.8374488587180773,0.23766148436970255,0.06136393139991948,0.12027330554384219
test,nn,nn_pinn,5,0.9,train_time_sec,15,3.7224888818959396,0.196682169839323,0.050783117885575775,0.09953491105572852
test,nn,nn_pinn,5,0.95,train_time_sec,15,3.7864044624070328,0.20701735828142753,0.05345165206665486,0.10476523805064351
test,nn,nn_pinn,10,0.8,train_time_sec,15,3.7634335813422997,0.08351018980851295,0.021562238291132733,0.042261987050620155
test,nn,nn_pinn,10,0.9,train_time_sec,15,3.7648707911372186,0.2704688091429189,0.06983474623193847,0.1368761026145994
test,nn,nn_pinn,10,0.95,train_time_sec,15,3.7661263110737004,0.21719727408476106,0.056080095024795155,0.1099169862485985
test,nn,nn_pinn,20,0.8,train_time_sec,15,3.875607468436162,0.27162249530123916,0.07013262671713344,0.13745994836558154
test,nn,nn_pinn,20,0.9,train_time_sec,15,3.8545106162627536,0.21164819073287708,0.05464732786422426,0.10710876261387954
test,nn,nn_pinn,20,0.95,train_time_sec,15,3.6310048984984555,0.14118852261480533,0.036454719784184686,0.07145125077700198
test,nn,nn_recurrent,1,0.8,train_time_sec,15,2.495978166659673,0.13753574039155628,0.03551157546965361,0.06960268792052107
test,nn,nn_recurrent,1,0.9,train_time_sec,15,2.458232953896125,0.12219773156686786,0.031551318620186904,0.06184058449556633
test,nn,nn_recurrent,1,0.95,train_time_sec,15,2.497345124433438,0.10209269218937787,0.026360219774596034,0.05166603075820823
test,nn,nn_recurrent,5,0.8,train_time_sec,15,2.495515492806832,0.126522040370219,0.03266785035213604,0.06402898669018664
test,nn,nn_recurrent,5,0.9,train_time_sec,15,2.43105859135588,0.09365068360261732,0.024180502530258458,0.04739378495930658
test,nn,nn_recurrent,5,0.95,train_time_sec,15,2.4418419788281125,0.06593763939867922,0.017025025285287643,0.03336904955916378
test,nn,nn_recurrent,10,0.8,train_time_sec,15,2.486321992178758,0.0871840322487494,0.022510820330307785,0.04412120784740326
test,nn,nn_recurrent,10,0.9,train_time_sec,15,2.466582664102316,0.12338398780285724,0.03185760866327501,0.06244091298001901
test,nn,nn_recurrent,10,0.95,train_time_sec,15,2.44885654921333,0.06181757931595675,0.015961230346237105,0.031284011478624724
test,nn,nn_recurrent,20,0.8,train_time_sec,15,2.578107930223147,0.1468238360731298,0.0379097514625013,0.07430311286650254
test,nn,nn_recurrent,20,0.9,train_time_sec,15,2.5159469584623975,0.06260059489978585,0.016163404100636505,0.03168027203724755
test,nn,nn_recurrent,20,0.95,train_time_sec,15,2.4422781536976497,0.06279193345639664,0.016212807503519232,0.031777102706897695
test,nn,nn_transformer,1,0.8,train_time_sec,15,16.1056052967906,0.028299545556670556,0.007306911243081544,0.014321546036439826
test,nn,nn_transformer,1,0.9,train_time_sec,15,16.103628760824602,0.032457934080108185,0.008380602542970477,0.016425980984222134
test,nn,nn_transformer,1,0.95,train_time_sec,15,16.11042505775889,0.027446266420774003,0.007086595517548637,0.013889727214395329
test,nn,nn_transformer,5,0.8,train_time_sec,15,16.114370624969403,0.031926406443043634,0.008243362697210477,0.016156990886532534
test,nn,nn_transformer,5,0.9,train_time_sec,15,16.10656116704146,0.02263664255272584,0.005844755974717155,0.011455721710445625
test,nn,nn_transformer,5,0.95,train_time_sec,15,16.10807570417722,0.02668000521022873,0.006888747723729532,0.013501945538509882
test,nn,nn_transformer,10,0.8,train_time_sec,15,16.13890245606502,0.030743766768022533,0.007938006446149086,0.015558492634452208
test,nn,nn_transformer,10,0.9,train_time_sec,15,16.141318711141746,0.02895840007374861,0.007477026747896,0.01465497242587616
test,nn,nn_transformer,10,0.95,train_time_sec,15,16.135653226822615,0.029325601560973583,0.0075718377642109945,0.014840802017853549
test,nn,nn_transformer,20,0.8,train_time_sec,15,16.16747440000375,0.02680483563909138,0.00692097880186853,0.01356511845166232
test,nn,nn_transformer,20,0.9,train_time_sec,15,16.165801310787597,0.016014543174169792,0.0041349372673786175,0.00810447704406209
test,nn,nn_transformer,20,0.95,train_time_sec,15,16.18307643731435,0.02330470352785268,0.006017248576778311,0.01179380721048549
validation,baseline,baseline_cash,1,0.8,train_time_sec,15,-1.0,0.0,0.0,0.0
validation,baseline,baseline_cash,1,0.9,train_time_sec,15,-1.0,0.0,0.0,0.0
validation,baseline,baseline_cash,1,0.95,train_time_sec,15,-1.0,0.0,0.0,0.0
validation,baseline,baseline_cash,5,0.8,train_time_sec,15,-1.0,0.0,0.0,0.0
validation,baseline,baseline_cash,5,0.9,train_time_sec,15,-1.0,0.0,0.0,0.0
validation,baseline,baseline_cash,5,0.95,train_time_sec,15,-1.0,0.0,0.0,0.0
validation,baseline,baseline_cash,10,0.8,train_time_sec,15,-1.0,0.0,0.0,0.0
validation,baseline,baseline_cash,10,0.9,train_time_sec,15,-1.0,0.0,0.0,0.0
validation,baseline,baseline_cash,10,0.95,train_time_sec,15,-1.0,0.0,0.0,0.0
validation,baseline,baseline_cash,20,0.8,train_time_sec,15,-1.0,0.0,0.0,0.0
validation,baseline,baseline_cash,20,0.9,train_time_sec,15,-1.0,0.0,0.0,0.0
validation,baseline,baseline_cash,20,0.95,train_time_sec,15,-1.0,0.0,0.0,0.0
validation,baseline,baseline_equal_weight,1,0.8,train_time_sec,15,-1.0,0.0,0.0,0.0
validation,baseline,baseline_equal_weight,1,0.9,train_time_sec,15,-1.0,0.0,0.0,0.0
validation,baseline,baseline_equal_weight,1,0.95,train_time_sec,15,-1.0,0.0,0.0,0.0
validation,baseline,baseline_equal_weight,5,0.8,train_time_sec,15,-1.0,0.0,0.0,0.0
validation,baseline,baseline_equal_weight,5,0.9,train_time_sec,15,-1.0,0.0,0.0,0.0
validation,baseline,baseline_equal_weight,5,0.95,train_time_sec,15,-1.0,0.0,0.0,0.0
validation,baseline,baseline_equal_weight,10,0.8,train_time_sec,15,-1.0,0.0,0.0,0.0
validation,baseline,baseline_equal_weight,10,0.9,train_time_sec,15,-1.0,0.0,0.0,0.0
validation,baseline,baseline_equal_weight,10,0.95,train_time_sec,15,-1.0,0.0,0.0,0.0
validation,baseline,baseline_equal_weight,20,0.8,train_time_sec,15,-1.0,0.0,0.0,0.0
validation,baseline,baseline_equal_weight,20,0.9,train_time_sec,15,-1.0,0.0,0.0,0.0
validation,baseline,baseline_equal_weight,20,0.95,train_time_sec,15,-1.0,0.0,0.0,0.0
validation,baseline,baseline_mean_variance,1,0.8,train_time_sec,15,-1.0,0.0,0.0,0.0
validation,baseline,baseline_mean_variance,1,0.9,train_time_sec,15,-1.0,0.0,0.0,0.0
validation,baseline,baseline_mean_variance,1,0.95,train_time_sec,15,-1.0,0.0,0.0,0.0
validation,baseline,baseline_mean_variance,5,0.8,train_time_sec,15,-1.0,0.0,0.0,0.0
validation,baseline,baseline_mean_variance,5,0.9,train_time_sec,15,-1.0,0.0,0.0,0.0
